Timestamp,Value
2022/11/2 11:34,42163.7713
2022/11/3 11:40,42163.6202
2022/11/4 23:50,42163.3777
2022/11/5 20:29,42163.2339
2022/11/6 11:59,42163.1238
2022/11/7 20:42,42162.8964
2022/11/8 0:08,42162.8737
2022/11/9 22:37,42166.1954
2022/11/10 22:44,42166.0378
2022/11/11 10:12,42165.9602
2022/11/12 22:04,42165.7594
2022/11/13 23:02,42165.633
2022/11/14 23:08,42165.5133
2022/11/15 11:12,42165.455
2022/11/16 11:18,42165.347
2022/11/17 11:24,42165.2458
2022/11/18 23:33,42165.1012
2022/11/22 22:14,42164.7409
2022/11/23 21:09,42164.9187
2022/11/24 22:26,42164.8287
2022/11/25 22:32,42164.7081
2022/11/26 19:12,42164.6145
2022/11/27 21:01,42164.4931
2022/11/28 23:41,42164.3479
2022/11/30 23:55,42164.0522
2022/12/1 21:26,42163.9075
2022/12/2 21:32,42163.7416
2022/12/4 20:01,42163.4066
2022/12/5 18:24,42163.2507
2022/12/6 18:30,42163.089
2022/12/8 23:39,42166.0493
2022/12/9 20:54,42165.8449
2022/12/10 14:50,42165.7519
2022/12/11 20:37,42165.5982
2022/12/12 20:17,42165.4853
2022/12/13 22:00,42165.333
2022/12/14 22:40,42165.2262
2022/12/15 17:12,42165.1443
2022/12/16 21:14,42165.0389
2022/12/17 19:37,42164.9534
2022/12/18 19:43,42164.8637
2022/12/19 21:33,42164.7642
2022/12/20 19:55,42164.6815
2022/12/21 23:09,42164.5781
2022/12/22 21:37,42164.4892
2022/12/23 18:30,42164.4003
2022/12/24 6:56,42164.3482
2022/12/25 17:48,42164.1716
2022/12/26 20:46,42164.0202
2022/12/27 14:20,42163.912
2022/12/28 17:17,42163.7337
2022/12/29 20:50,42163.5423
2022/12/31 5:32,42163.3029
2023/1/1 5:38,42163.1296
2023/1/2 6:22,42162.957
2023/1/3 17:53,42162.721
2023/1/4 19:42,42166.1343
2023/1/5 16:22,42166.0168
2023/1/6 18:11,42165.873
2023/1/7 18:17,42165.7449
2023/1/8 5:54,42165.6826
2023/1/9 16:46,42165.5138
2023/1/10 16:52,42165.4079
2023/1/11 6:14,42165.3473
2023/1/12 5:01,42165.2498
2023/1/13 17:10,42165.1048
2023/1/14 18:59,42165.0059
2023/1/15 19:05,42164.9162
2023/1/16 17:28,42164.8343
2023/1/17 5:31,42164.7922
2023/1/18 4:02,42164.7095
2023/1/19 3:59,42164.6198
2023/1/20 4:05,42164.5245
2023/1/21 4:11,42164.42
2023/1/23 4:23,42164.1713
2023/1/24 5:37,42164.018
2023/1/25 4:35,42163.8646
2023/1/26 2:58,42163.7057
2023/1/27 5:17,42163.5126
2023/1/28 18:38,42163.2409
2023/1/29 18:44,42163.0685
2023/1/30 5:04,42162.9948
2023/1/31 5:03,42162.8353
2023/2/1 19:39,42166.0675
2023/2/2 5:21,42166.0664
2023/2/3 5:00,42165.9176
2023/2/4 5:33,42165.7771
2023/2/5 5:39,42165.6546
2023/2/6 4:01,42165.5433
2023/2/7 17:53,42165.3695
2023/2/8 16:16,42165.2713
2023/2/9 4:19,42165.2209
2023/2/10 14:44,42165.0782
2023/2/11 4:30,42165.0258
2023/2/12 4:36,42164.9335
2023/2/13 4:42,42164.8427
2023/2/14 3:55,42164.7558
2023/2/15 15:13,42164.6215
2023/2/16 3:18,42164.5781
2023/2/17 17:08,42164.4169
2023/2/18 5:11,42164.3656
2023/2/19 4:35,42164.2495
2023/2/20 4:03,42164.1189
2023/2/21 4:49,42163.9655
2023/2/22 4:34,42163.8049
2023/2/23 4:30,42163.6328
2023/2/24 15:16,42163.3786
2023/2/25 11:25,42163.2286
2023/2/26 16:16,42163.0228
2023/2/27 12:55,42162.8819
2023/2/28 2:41,42162.7908
2023/3/1 16:29,42166.2537
2023/3/2 14:55,42166.1211
2023/3/3 2:58,42166.0549
2023/3/4 19:58,42165.8433
2023/3/6 15:18,42165.6352
2023/3/7 13:40,42165.5332
2023/3/8 1:43,42165.4794
2023/3/9 3:32,42165.3686
2023/3/10 1:55,42165.2756
2023/3/11 3:43,42165.1721
2023/3/12 12:25,42165.0434
2023/3/13 12:31,42164.9512
2023/3/14 14:20,42164.8517
2023/3/15 12:42,42164.7648
2023/3/16 3:12,42164.7084
2023/3/17 2:57,42164.6081
2023/3/18 13:15,42164.4424
2023/3/19 14:47,42164.3047
2023/3/20 11:26,42164.1836
2023/3/21 14:58,42164.0056
2023/3/22 13:20,42163.8506
2023/3/23 1:23,42163.7606
2023/3/24 1:28,42163.584
2023/3/25 1:34,42163.4077
2023/3/26 1:39,42163.2356
2023/3/27 0:46,42163.0778
2023/3/28 1:50,42162.9144
2023/3/29 12:15,42166.0134
2023/3/30 12:21,42165.8957
2023/3/31 16:30,42165.7443
2023/4/2 2:18,42165.5716
2023/4/3 12:03,42165.4188
2023/4/4 12:29,42165.3092
2023/4/5 12:53,42165.2027
2023/4/6 12:59,42165.1015
2023/4/7 12:03,42165.0081
2023/4/8 1:07,42164.9574
2023/4/9 13:15,42164.8141
2023/4/10 13:20,42164.721
2023/4/11 11:24,42164.635
2023/4/12 23:50,42164.4881
2023/4/13 11:53,42164.4317
2023/4/14 11:58,42164.319
2023/4/15 12:04,42164.196
2023/4/16 23:25,42163.9936
2023/4/18 14:30,42163.7393
2023/4/19 11:02,42163.5964
2023/4/20 12:30,42163.4142
2023/4/21 10:52,42163.2524
2023/4/22 12:41,42163.0688
2023/4/23 12:46,42162.9037
2023/4/24 12:52,42162.7467
2023/4/25 10:07,42162.6167
2023/4/26 0:28,42166.2798
2023/4/28 11:29,42165.8948
2023/4/29 11:35,42165.8719
2023/4/30 21:59,42165.7076
2023/5/1 20:48,42165.6066
2023/5/2 11:50,42165.5433
2023/5/3 23:58,42165.395
2023/5/5 15:43,42165.2369
2023/5/7 9:50,42165.0768
2023/5/8 21:50,42164.9389
2023/5/10 21:56,42164.7376
2023/5/11 22:47,42164.619
2023/5/12 23:02,42164.4912
2023/5/13 21:38,42164.3608
2023/5/14 21:25,42164.2117
2023/5/15 21:34,42164.051
2023/5/16 19:56,42163.8963
2023/5/17 21:24,42163.7149
2023/5/18 23:30,42163.5291
2023/5/19 21:48,42163.3746
2023/5/20 20:16,42163.2233
2023/5/21 14:22,42163.1064
2023/5/22 20:38,42162.9163
2023/5/23 20:32,42162.7765
2023/5/24 14:39,42166.1287
2023/5/25 13:42,42166.0011
2023/5/26 22:11,42165.8458
2023/5/27 21:14,42165.7395
2023/5/28 21:51,42165.6299
2023/5/29 21:02,42165.5307
2023/5/30 20:56,42165.4328
2023/5/31 14:39,42165.3591
2023/6/1 3:07,42165.3112
2023/6/2 20:29,42165.1539
2023/6/3 16:00,42165.0816
2023/6/4 18:21,42164.9851
2023/6/5 20:13,42164.8864
2023/6/6 20:00,42164.7889
2023/6/7 21:54,42164.6709
2023/6/8 21:53,42164.5492
2023/6/9 20:15,42164.4242
2023/6/10 18:18,42164.2882
2023/6/11 21:59,42164.1049
2023/6/12 7:55,42164.0393
2023/6/13 20:36,42163.7772
2023/6/14 21:41,42163.5986
2023/6/15 21:41,42163.431
2023/6/16 19:08,42163.2861
2023/6/17 17:29,42163.1397
2023/6/18 19:18,42162.9772
2023/6/19 19:23,42162.8328
2023/6/20 7:23,42162.7664
2023/6/21 20:43,42166.1943
2023/6/23 6:41,42165.9476
2023/6/24 18:05,42165.7805
2023/6/25 18:15,42165.672
2023/6/26 21:55,42165.5548
2023/6/28 20:22,42165.372
2023/7/1 16:56,42165.1169
2023/7/2 20:27,42165.0185
2023/7/3 21:18,42164.9226
2023/7/5 5:13,42164.7836
2023/7/6 5:18,42164.6652
2023/7/7 5:23,42164.5324
2023/7/8 19:14,42164.2932
2023/7/9 19:19,42164.1259
2023/7/11 20:00,42163.7752
2023/7/13 4:10,42163.5493
2023/7/14 4:15,42163.385
2023/7/15 4:20,42163.2275
2023/7/16 5:56,42163.0688
2023/7/17 19:31,42162.8465
2023/7/18 20:31,42162.7083
2023/7/19 18:25,42166.2809
2023/7/20 18:44,42166.1183
2023/7/24 5:04,42165.6933
2023/7/25 5:09,42165.5915
2023/7/26 18:57,42165.4482
2023/7/27 20:13,42165.3574
2023/7/31 15:57,42165.0345
2023/8/1 17:45,42164.9251
2023/8/3 17:55,42164.6759
2023/8/5 2:25,42164.4715
2023/8/6 14:43,42164.2167
2023/8/7 16:31,42164.0272
2023/8/8 16:36,42163.8515
2023/8/9 16:40,42163.6799
2023/8/10 16:45,42163.5148
2023/8/12 4:52,42163.2824
2023/8/13 4:57,42163.1361
2023/8/14 5:02,42162.9965
2023/8/15 5:07,42162.8628
2023/8/16 18:16,42165.9492
2023/8/17 22:59,42165.7866
2023/8/19 2:00,42165.6613
2023/8/20 2:04,42165.5511
2023/8/21 3:52,42165.4382
2023/8/22 3:57,42165.3375
2023/8/24 18:17,42165.1079
2023/8/25 16:15,42165.0317
2023/8/26 3:01,42164.9938
2023/8/27 16:23,42164.8688
2023/8/28 16:28,42164.7777
2023/8/29 4:30,42164.7244
2023/8/30 17:52,42164.5486
2023/8/31 17:28,42164.4149
2023/9/1 3:01,42164.3566
2023/9/2 13:25,42164.1256
2023/9/3 13:30,42163.9524
2023/9/4 3:15,42163.8545
2023/9/5 3:20,42163.6763
2023/9/6 3:24,42163.5016
2023/9/7 19:28,42163.2255
2023/9/8 18:25,42163.0789
2023/9/9 12:14,42162.9693
2023/9/10 3:43,42162.879
2023/9/11 12:24,42162.6921
2023/9/12 14:16,42162.5528
2023/9/13 12:33,42165.8971
2023/9/14 18:49,42166.1483
2023/9/15 12:42,42166.0594
2023/9/16 12:47,42165.949
2023/9/17 2:00,42165.8895
2023/9/18 2:37,42165.783
2023/9/19 2:42,42165.6843
2023/9/20 2:46,42165.5912
2023/9/21 13:10,42165.4687
2023/9/22 13:14,42165.3852
2023/9/23 15:59,42165.2912
2023/9/24 13:24,42165.2158
2023/9/25 13:28,42165.1216
2023/9/26 1:31,42165.0653
2023/9/27 11:54,42164.9021
2023/9/28 1:40,42164.8239
2023/9/29 13:46,42164.5999
2023/9/30 1:49,42164.5214
2023/10/1 13:56,42164.2605
2023/10/2 14:00,42164.0838
2023/10/3 12:21,42163.9232
2023/10/4 2:07,42163.8265
2023/10/5 12:30,42163.5916
2023/10/6 14:24,42163.4262
2023/10/7 12:39,42163.2914
2023/10/8 12:44,42163.1521
2023/10/9 12:48,42163.0189
2023/10/10 20:22,42163.5201
2023/10/11 12:57,42165.9994
2023/10/12 14:18,42165.8699
2023/10/13 13:06,42165.76
2023/10/14 13:10,42165.6484
2023/10/15 13:15,42165.5466
2023/10/16 15:25,42165.4367
2023/10/17 23:43,42165.3092
2023/10/18 14:28,42165.2559
2023/10/19 14:23,42165.1699
2023/10/20 14:26,42165.0844
2023/10/21 14:13,42164.9977
2023/10/22 12:02,42164.9153
2023/10/23 0:04,42164.8612
2023/10/24 0:09,42164.7547
2023/10/25 20:36,42165.1141
2023/10/26 20:09,42164.945
2023/10/27 15:04,42164.8332
2023/10/28 16:47,42164.6636
2023/10/29 21:41,42164.4595
2023/10/31 10:58,42164.1898
2023/11/1 23:04,42163.944
2023/11/2 21:26,42163.8004
2023/11/3 23:13,42163.6423
2023/11/4 23:17,42163.5022
2023/11/5 21:39,42163.3769
2023/11/7 11:28,42163.1748
2023/11/8 21:56,42165.9262
2023/11/9 23:39,42165.7726
2023/11/10 20:17,42165.6793
2023/11/11 21:24,42165.573
2023/11/12 20:25,42165.4824
2023/11/13 20:29,42165.3882
2023/11/14 22:16,42165.2943
2023/11/15 20:59,42165.2122
2023/11/16 20:42,42165.1267
2023/11/17 20:47,42165.0406
2023/11/18 22:33,42164.9372
2023/11/19 22:37,42164.8332
2023/11/20 22:42,42164.7174
2023/11/21 22:46,42164.5879
2023/11/22 21:31,42164.4522
2023/11/23 20:59,42164.3036
2023/11/24 21:16,42164.1391
2023/11/25 20:25,42163.9773
2023/11/26 19:41,42163.8133
2023/11/27 21:28,42163.6331
2023/11/28 19:49,42163.4812
2023/11/29 20:38,42163.318
2023/11/30 21:40,42163.1605
2023/12/1 19:20,42163.0307
2023/12/2 21:48,42162.8779
2023/12/3 21:52,42162.7459
2023/12/4 20:34,42162.6259
2023/12/5 20:17,42162.5051
2023/12/6 20:33,42165.6582
2023/12/7 20:25,42166.3958
2023/12/8 20:29,42166.2972
2023/12/9 18:50,42166.2016
2023/12/10 18:54,42166.106
2023/12/11 20:41,42166.0104
2023/12/12 19:02,42165.9279
2023/12/13 20:49,42165.8396
2023/12/14 20:53,42165.7549
2023/12/15 20:57,42165.6647
2023/12/16 19:18,42165.5727
2023/12/17 21:05,42165.4527
2023/12/18 21:09,42165.3271
2023/12/19 19:30,42165.1982
2023/12/21 19:38,42164.8873
2023/12/22 19:42,42164.7216
2023/12/23 19:46,42164.5531
2023/12/24 19:50,42164.3855
2023/12/25 19:54,42164.2229
2023/12/26 19:58,42164.0648
2023/12/27 18:15,42163.9221
2023/12/28 20:06,42163.7632
2023/12/29 20:10,42163.6224
2023/12/30 20:14,42163.4907
2024/1/1 4:54,42163.3079
2024/1/2 4:58,42163.1863
2024/1/3 17:00,42163.0097
2024/1/4 18:50,42165.9268
2024/1/6 17:15,42165.7272
2024/1/7 19:02,42165.6296
2024/1/8 19:06,42165.5464
2024/1/9 19:10,42165.4651
2024/1/10 19:13,42165.3843
2024/1/11 19:17,42165.2997
2024/1/12 3:53,42165.2725
2024/1/13 19:25,42165.1031
2024/1/14 17:18,42164.9946
2024/1/15 17:10,42164.8618
2024/1/16 17:53,42164.7101
2024/1/17 17:57,42164.5506
2024/1/18 16:18,42164.3947
2024/1/19 17:10,42164.2187
2024/1/20 18:09,42164.0429
2024/1/21 4:28,42163.97
2024/1/22 17:18,42163.7217
2024/1/23 4:35,42163.6468
2024/1/24 4:39,42163.4932
2024/1/25 18:28,42163.2656
2024/1/26 4:46,42163.2031
2024/1/27 4:50,42163.066
2024/1/28 12:30,42162.8947
2024/1/29 3:15,42162.8157
2024/1/30 3:18,42162.6932
2024/1/31 3:22,42162.576
2024/2/1 15:20,42166.3137
2024/2/2 5:13,42166.2529
2024/2/3 5:16,42166.1505
2024/2/4 18:21,42166.0098
2024/2/5 18:23,42165.9274
2024/2/6 5:28,42165.8937
2024/2/7 17:33,42165.7737
2024/2/8 14:11,42165.7028
2024/2/9 14:14,42165.6111
2024/2/10 19:56,42165.4782
2024/2/11 4:03,42165.4393
2024/2/12 17:23,42165.2271
2024/2/13 16:12,42165.0799
2024/2/14 16:53,42164.9097
2024/2/15 18:11,42164.7283
2024/2/16 14:51,42164.5769
2024/2/17 19:29,42164.3743
2024/2/18 16:30,42164.2285
2024/2/19 4:50,42164.145
2024/2/20 16:37,42163.9148
2024/2/21 6:05,42163.8304
2024/2/22 1:17,42163.7124
2024/2/23 15:05,42163.4949
2024/2/24 6:02,42163.4102
2024/2/25 13:22,42163.2404
2024/2/26 13:32,42163.1142
2024/2/27 3:17,42163.0458
2024/3/1 12:25,42165.7488
2024/3/2 13:46,42165.6633
2024/3/3 3:31,42165.6066
2024/3/4 1:52,42165.5225
2024/3/5 13:57,42165.3981
2024/3/6 3:42,42165.3557
2024/3/7 12:21,42165.2458
2024/3/8 14:08,42165.1553
2024/3/9 2:09,42165.1138
2024/3/10 14:15,42164.952
2024/3/11 12:35,42164.8357
2024/3/12 14:22,42164.6835
2024/3/13 14:25,42164.5254
2024/3/14 14:29,42164.356
2024/3/15 14:32,42164.1808
2024/3/16 2:34,42164.0895
2024/3/17 12:56,42163.8459
2024/3/18 14:42,42163.6676
2024/3/19 13:02,42163.5204
2024/3/20 14:49,42163.3556
2024/3/21 14:52,42163.2084
2024/3/22 20:19,42163.0338
2024/3/23 21:24,42162.8919
2024/3/24 22:45,42162.7535
2024/3/25 14:34,42162.6691
2024/3/26 18:56,42162.5242
2024/3/27 21:11,42166.3258
2024/3/28 21:47,42166.2131
2024/3/29 14:45,42166.1491
2024/3/30 1:41,42166.1124
2024/3/31 16:26,42166.0569
2024/4/1 0:39,42166.0275
2024/4/2 0:05,42165.9453
2024/4/3 1:51,42165.8604
2024/4/4 13:56,42165.7356
2024/4/5 13:59,42165.6473
2024/4/6 12:19,42165.557
2024/4/7 12:23,42165.4446
2024/4/8 12:26,42165.3165
2024/4/9 12:30,42165.171
2024/4/10 12:33,42165.0123
2024/4/11 12:36,42164.843
2024/4/12 12:39,42164.6692
2024/4/13 12:42,42164.4954
2024/4/14 12:46,42164.3252
2024/4/15 12:49,42164.1612
2024/4/16 12:52,42164.0034
2024/4/17 11:12,42163.8632
2024/4/18 0:57,42163.7749
2024/4/19 13:02,42163.5636
2024/4/20 11:22,42163.4363
2024/4/21 23:27,42163.2395
2024/4/22 22:30,42163.1204
2024/4/23 11:32,42163.054
2024/4/24 11:35,42162.9382
2024/4/25 22:12,42162.7835
2024/4/26 0:22,42166.1494
2024/4/27 11:45,42166.0146
2024/4/28 11:47,42165.9128
2024/4/29 16:06,42165.8049
2024/4/30 11:53,42165.7395
2024/5/1 22:15,42165.6243
2024/5/2 11:59,42165.5685
2024/5/3 21:44,42165.4348
2024/5/4 20:49,42165.3263
2024/5/5 22:50,42165.1889
2024/5/6 21:15,42165.0572
2024/5/7 20:50,42164.9069
2024/5/8 21:45,42164.7379
2024/5/9 21:13,42164.5736
2024/5/10 20:49,42164.4068
2024/5/11 21:25,42164.2341
2024/5/12 21:46,42164.0679
2024/5/13 22:05,42163.9078
2024/5/14 22:41,42163.7514
2024/5/15 21:11,42163.6135
2024/5/16 22:06,42163.466
2024/5/18 21:22,42163.2011
2024/5/19 21:05,42163.0755
2024/5/20 19:45,42162.9601
2024/5/22 0:02,42162.8233
2024/5/23 21:53,42162.7277
2024/5/24 21:22,42166.0036
2024/5/25 21:43,42165.9383
2024/5/26 21:46,42165.8595
2024/5/27 21:49,42165.7729
2024/5/28 21:07,42165.6879
2024/5/29 21:13,42165.5999
2024/5/30 20:15,42165.5063
2024/5/31 20:52,42165.3941
2024/6/1 20:52,42165.2727
2024/6/2 20:57,42165.1373
2024/6/3 20:49,42164.9918
2024/6/4 21:32,42164.8298
2024/6/5 20:31,42164.6672
2024/6/6 21:21,42164.4959
2024/6/7 20:36,42164.3395
2024/6/8 14:57,42164.0662
2024/6/9 21:40,42163.8683
2024/6/10 21:40,42163.8683
2024/6/11 21:45,42163.7183
2024/6/12 20:50,42163.579
2024/6/13 21:12,42163.4371
2024/6/14 20:23,42163.3065
2024/6/15 19:15,42163.1823
2024/6/16 19:18,42163.057
2024/6/17 14:54,42162.9547
2024/6/18 17:40,42162.8297
2024/6/19 21:25,42162.7154
